SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,-0.8702409464784621,-0.6501512369839195,-0.7887178377527426,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.26992923768238775,-1.3148700370503688,-0.5699131692661046,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
1,1.0843365120829946,0.830509890164096,1.4193585516187144,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0,-0.2594354906780068,0.3402797751150897,-0.16384841097373337,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0
1,-1.2367242199587352,-0.4922805219681379,-0.9585291431272903,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1.6137012404433893,0.03118553308419093,1.0127864329699372,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,1.3286586944031769,0.07605405208867606,0.8955200132023228,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
0,1.6137012404433893,1.5334500212343665,2.489602134738607,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0,-1.0738427650786138,0.7706851981581158,-0.7753279361728063,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1,-0.015113308357824713,-1.4943441130683104,-0.746496632441378,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
0,0.7178532386027215,0.36354493311741554,0.7043333954209242,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0
0,1.1657772395230555,-0.08680205392760396,0.6613842382938465,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1
0,-0.7073594915983407,1.2127232002023045,-0.36286602556053116,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
0,1.6137012404433893,1.6747027662484868,2.677854886111222,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,-0.9516816739185228,-1.5225946620711341,-0.9238962840160875,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
0,-1.2774445836787656,-1.504314895069307,-0.997176766797881,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,-0.8295205827584317,0.7241548821534641,-0.5350817778415254,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,0.18848851024232702,-1.2018678410390724,-0.576266203294147,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,1.1657772395230555,-1.4744025490663168,-0.4646910431766538,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,-0.5851984004382496,-1.4943441130683104,-0.8547629206692658,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
0,-0.46303730927815856,-0.6351950639824246,-0.5711925997300854,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1.4508197855632678,-0.2779087089467081,0.7362088612907893,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1
1,-0.8295205827584317,0.2837786771094415,-0.6404583179524912,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1,-1.2367242199587352,-1.343120586053193,-0.9873163285668571,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1.2064976032430856,1.2160467942026365,1.713980504669177,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
1,-0.13727439951791576,1.1263097561936661,0.25721656655151565,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
0,-1.2774445836787656,-1.03568814102246,-0.990956087645423,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,-1.1145631287986442,0.50313588113137,-0.8540349688535526,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,-1.2774445836787656,-1.46443176706532,-0.9966473472955443,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
0,1.2064976032430856,1.3057838322116073,1.9018361914150392,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0
0,0.14776814652229667,-1.479387940066815,-0.689032557291898,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
1,-0.1779947632379461,1.2808568772091153,0.2695255699808477,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0
0,1.4915401492832983,0.29707305311077065,1.1497737291995997,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
0,-0.8702409464784621,1.044881703185526,-0.46663224801855563,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0
0,1.247217966963116,1.461992750227223,2.02589682812931,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0
0,-0.38159658183809786,-1.4827115340671475,-0.8268360419209965,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
0,-0.9109613101984924,-1.4960059100684764,-0.9139034909094792,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
0,1.5729808767233588,-1.289943082047877,-0.2108123326601989,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0
1,0.5142514200025698,0.17576187209864347,0.3453207953987413,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
0,1.5322605130033284,-1.3530913680541898,-0.22720227808671087,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
0,-0.4223169455581282,0.6643301901474837,-0.2042607663187803,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,0.7992939660427822,-1.3863273080575123,-0.4520511525583613,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
0,0.9214550572028734,1.3091074262119398,1.527955727035563,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0
0,1.3286586944031769,-0.15992112193491323,0.724142508466695,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0,1.6137012404433893,-1.502653098069141,-0.360130691465124,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
0,-0.9109613101984924,-1.5009913010689746,-0.9221977297794234,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
0,-1.0331224013585834,-1.4860351280674797,-0.963073327189015,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
1,-1.1145631287986442,0.6909189421501416,-0.8255566114570158,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,-0.3408762181180675,0.4599291591270504,-0.19106939705222017,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0
0,1.6137012404433893,1.7295420672539685,2.7251938132785094,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0
0,-0.46303730927815856,-0.7049905379894018,-0.5595233115327438,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
0,1.4915401492832983,-0.13167057293208934,0.8751594215082842,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0
0,0.47353105628253944,-0.32776261895169184,0.11883954412821894,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,1.1657772395230555,0.014567563082529699,0.7435324977397827,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0
1,-0.3408762181180675,1.2692242982079527,0.0957215591928427,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0
0,-1.2774445836787656,0.85876043916692,-0.9658086612844221,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0,-1.0738427650786138,-0.46402997296531395,-0.878697094004078,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,-1.1552834925186746,0.8404806721650927,-0.8433804013690234,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,1.6137012404433893,1.4437129832253957,2.453358957974463,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0
0,1.6137012404433893,0.9052907551715716,1.920476169726483,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
1,-0.748079855318371,0.3436033691154218,-0.5587071231333078,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-1.0331224013585834,-1.3198554280508674,-0.9383009063088362,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
0,0.6364125111626608,0.34526516611558833,0.6586489041984395,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0.9214550572028734,-1.504314895069307,-0.5529717451913252,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,-1.2774445836787656,-1.5109620830699715,-0.9972650033816037,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
0,0.5142514200025698,1.5766567432386855,1.214186435317251,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0
0,-1.1960038562387048,0.18407085709947407,-0.9085431184483185,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,1.5729808767233588,-1.5009913010689746,-0.38084422949405367,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
0,-0.9924020376385531,-1.479387940066815,-0.9359185185483203,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,-1.1960038562387048,0.36853032411791364,-0.8925722967944899,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1.4915401492832983,0.5280628361338618,1.439498551853446,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0
0,-1.2774445836787656,0.12424616509349373,-0.9755588037857926,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,1.6137012404433893,1.6946443302504801,2.7194363761905964,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0
0,-0.8702409464784621,0.29042586511010604,-0.6564732578981812,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1.5729808767233588,0.5264010391336954,1.5125805023218633,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0
0,-1.2774445836787656,0.1724382780983114,-0.9749190885538024,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0.025607055362205634,-0.1732154979362424,-0.1162227149093467,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,-0.6666391278783103,-1.5192710680708021,-0.8616674333455756,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
1,0.9621754209229036,1.0266019361836989,1.4082628012155713,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0
0,-1.2774445836787656,-1.4893587220678117,-0.9969782344845048,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
0,-1.1145631287986442,0.17576187209864347,-0.8529540707029482,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
0,1.002895784642934,-1.5076384890696393,-0.5374200473101799,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,0.9621754209229036,-0.952598291014154,-0.1359877096632561,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0
0,-0.9924020376385531,0.9717626351782166,-0.6644586687250954,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
0,-0.4223169455581282,-0.12003799393092641,-0.3783956642957457,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,-1.2774445836787656,-1.4960059100684764,-0.9970664710682275,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,0.3106496014024181,-0.021991970921125294,0.07968456010122203,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0
0,0.5549717837226001,-1.4960059100684764,-0.6279066639179215,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
0,1.247217966963116,-1.4976677070686424,-0.4428966069971198,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
0,1.4508197855632678,1.5101848632320405,2.288753611039561,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0
0,1.4915401492832983,1.3822264942192488,2.19798022553472,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0
0,0.9621754209229036,0.8570986421667539,1.2515766876697916,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
0,-0.9109613101984924,0.03783272108485552,-0.7145770482796515,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1
0,1.247217966963116,1.3207400052131024,1.9019685462906235,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0
0,-0.3408762181180675,-0.40752887495966567,-0.47276469058729087,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1
0,-0.5444780367182193,-0.28787949094770476,-0.549640814155789,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0,-0.4223169455581282,0.7972739501607736,-0.17408385468557924,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
0,-0.13727439951791576,0.6543594081464871,0.08266254480186687,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-0.7888002190384014,0.3502505571160864,-0.5692513948881835,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1
0,1.5322605130033284,-1.288281285047711,-0.12034777519838802,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
0,0.6771328748826912,1.1512367111961581,1.2111643323247445,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
1,0.43281069256250915,1.4885815022298807,1.1252439589246583,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1
0,-1.1960038562387048,-1.5009913010689746,-0.9794191543236656,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
0,0.3920903288424788,0.2787932861089434,0.35670331469898386,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0
0,1.002895784642934,-0.33607160395252245,0.3771962612686064,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
1,-1.2367242199587352,0.05445069108651675,-0.9640659887558966,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,1.6137012404433893,1.6879971422498155,2.6615090589765713,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0
1,0.5549717837226001,1.3190782082129364,1.1400677049900907,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
1,1.369379058123207,1.1728400721983174,2.0259850647130326,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0
0,1.2064976032430856,1.2376501552047963,1.8748137376499288,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0
0,1.6137012404433893,0.8770402061687477,1.922748261757345,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
0,0.10704778280226633,0.82884809316393,0.39082881345378057,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0
0,-0.62591876415828,0.8454660631655913,-0.3642336926082347,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,1.6137012404433893,0.9185851311729007,1.9881315702959477,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0
0,-0.1779947632379461,-1.491020519067978,-0.7662175089034261,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,0.9621754209229036,-1.3165318340505352,-0.42026392327221895,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0
0,-0.055833672077855064,0.5014740841312035,0.05489008007511253,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
0,0.5142514200025698,-1.5259182560714666,-0.6231418883968898,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
0,-1.2774445836787656,-1.2965902700485417,-0.9944193735565432,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
0,-1.2367242199587352,-0.5039131009693008,-0.9551761529458236,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,-1.0738427650786138,-1.4561227820644893,-0.9574703041226166,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
0,0.6364125111626608,1.07313225218835,1.0646695441989493,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0
0,-0.30015585439803716,-1.3082228490497045,-0.764518954666762,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
0,1.2879383306831464,-1.4976677070686424,-0.44369073625062505,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
0,0.7178532386027215,-0.9891578250178088,-0.21941539957317285,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0.7992939660427822,1.2127232002023045,1.332974936154084,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0
1,-1.1552834925186746,0.18074726309914202,-0.8820942024774062,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,-0.015113308357824713,0.8703930181680831,0.2727462052867301,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0,0.5142514200025698,0.3020584441112687,0.4814477849371064,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
0,-0.9516816739185228,0.7740087921584478,-0.6522599610254171,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,1.369379058123207,1.3689321182179202,2.071581319351795,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0
0,-1.1960038562387048,0.9003053641710731,-0.8923737644811136,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,0.880734693482843,-1.4843733310673135,-0.5295449322129191,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
0,-1.2774445836787656,-0.8196545310008642,-0.9880883986744317,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
0,1.2879383306831464,1.5135084572323727,2.0813094027072347,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0
1,-0.055833672077855064,0.30372024111143525,-0.02761112570571476,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-0.748079855318371,0.8321716871642622,-0.5076402003037316,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
0,-0.8295205827584317,0.677624566148813,-0.5738396972417698,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
1,1.4100994218432374,-0.12668518193159078,0.811629081227861,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
0,0.10704778280226633,0.24888094010595296,0.12742055189526233,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
0,0.5142514200025698,0.2920876621102721,0.4717858790194587,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
0,-0.9109613101984924,-0.6235624849812617,-0.7886737194608813,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-0.13727439951791576,-0.20645143793956489,-0.2474084557592343,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,-0.3408762181180675,-1.3348116010523623,-0.7387538722197015,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
0,1.369379058123207,-1.4960059100684764,-0.41260939963426524,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
0,0.758573602322752,0.7175076941527995,0.8768138574530868,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
0,0.5142514200025698,-1.304899255049372,-0.5111917227985746,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
0,0.6771328748826912,-1.5209328650709681,-0.6004650863801275,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
0,-0.13727439951791576,-1.502653098069141,-0.7755705867780439,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
0,0.3106496014024181,1.506861269231708,0.9659107478671946,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0
1,0.18848851024232702,1.0565142821866886,0.5737873698030271,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0,-0.30015585439803716,0.1657910900976468,-0.24282015340564828,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,-0.4223169455581282,-0.47067716096597834,-0.5322582071623956,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
0,1.6137012404433893,0.0278619390838584,1.0088819641402027,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
0,-1.0331224013585834,-0.8196545310008642,-0.8763808836813543,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0
0,0.025607055362205634,0.576254949138679,0.14266342173337762,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0,-0.38159658183809786,0.47654712912871167,-0.21881980263304393,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1,-0.3408762181180675,1.2127232002023045,0.07077266514521831,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0,-1.2774445836787656,0.4915033021302069,-0.9706837325351073,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,1.4915401492832983,0.8604222361670865,1.7834226960590285,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,-1.1960038562387048,-1.4694171580658184,-0.9804559341824085,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
0,0.9621754209229036,0.3652067301175816,0.8845345585288327,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0
